0	0.6924	0.5625	0.8076	0.6776
0	0.2845	0.5395	0.4128	0.6678
0	0.1628	0.3043	0.2648	0.4062
1	0.3586	0.7500	0.4539	0.8454
1	0.4951	0.5197	0.5839	0.6086
1	0.6826	0.1678	0.7714	0.2566
2	0.3125	0.4095	0.4342	0.5312
2	0.1941	0.0411	0.3191	0.1661
2	0.0411	0.4128	0.1562	0.5280
3	0.4803	0.1003	0.5461	0.1661
3	0.4095	0.3174	0.5082	0.4161
3	0.7401	0.8306	0.8191	0.9095
4	0.8273	0.3043	0.9523	0.4293
4	0.4655	0.7977	0.5839	0.9161
4	0.1349	0.8059	0.2368	0.9079
5	0.1859	0.4507	0.3043	0.5691
5	0.6299	0.3701	0.7023	0.4424
5	0.5576	0.2122	0.6398	0.2944
6	0.8372	0.5707	0.9359	0.6694
6	0.0839	0.2138	0.1530	0.2829
6	0.2632	0.2105	0.3355	0.2829
7	0.1266	0.6480	0.1990	0.7204
7	0.6250	0.7303	0.6974	0.8026
7	0.4984	0.6826	0.5707	0.7549
8	0.8487	0.7253	0.9211	0.7977
8	0.8125	0.0822	0.8849	0.1546
8	0.7664	0.4523	0.8388	0.5247
