0	0.2105	0.6826	0.3289	0.8010
0	0.7484	0.7467	0.8240	0.8224
0	0.6447	0.5855	0.7138	0.6546
1	0.6908	0.2204	0.7862	0.3158
1	0.5033	0.6497	0.6283	0.7747
1	0.5033	0.8503	0.5789	0.9260
2	0.5609	0.0938	0.6826	0.2155
2	0.0954	0.7516	0.2039	0.8602
2	0.7714	0.3684	0.8569	0.4539
3	0.4112	0.4391	0.4770	0.5049
3	0.5658	0.3224	0.6316	0.3882
3	0.1299	0.3010	0.2582	0.4293
4	0.3536	0.2697	0.4260	0.3421
4	0.4786	0.5016	0.6069	0.6299
4	0.4375	0.1612	0.5559	0.2796
5	0.3043	0.0905	0.3701	0.1562
5	0.7928	0.5082	0.8980	0.6135
5	0.0822	0.5905	0.2007	0.7089
6	0.3339	0.5938	0.4128	0.6727
6	0.3586	0.7171	0.4704	0.8289
6	0.1645	0.1924	0.2303	0.2582
7	0.8257	0.1727	0.8914	0.2385
7	0.2697	0.4556	0.3355	0.5214
7	0.8503	0.8438	0.9161	0.9095
8	0.0806	0.0757	0.1464	0.1414
8	0.7303	0.0691	0.7961	0.1349
8	0.2599	0.8602	0.3257	0.9260
