0	0.0872	0.1760	0.1595	0.2484
0	0.5428	0.5148	0.6711	0.6431
0	0.2500	0.8355	0.3651	0.9507
1	0.2566	0.5559	0.3586	0.6579
1	0.7368	0.6020	0.8355	0.7007
1	0.5970	0.3947	0.7188	0.5164
2	0.2220	0.3224	0.2911	0.3914
2	0.2780	0.1365	0.3734	0.2319
2	0.4688	0.8438	0.5444	0.9194
3	0.1266	0.4474	0.2319	0.5526
3	0.6003	0.7204	0.6826	0.8026
3	0.8322	0.3816	0.9342	0.4836
4	0.8026	0.2204	0.8783	0.2961
4	0.5707	0.1562	0.6826	0.2681
4	0.4046	0.6546	0.4836	0.7336
5	0.1957	0.7155	0.3010	0.8207
5	0.3816	0.3651	0.4770	0.4605
5	0.7434	0.8372	0.8586	0.9523
6	0.4342	0.1003	0.5164	0.1826
6	0.0789	0.8092	0.1941	0.9243
6	0.8553	0.0609	0.9309	0.1365
7	0.0757	0.6579	0.1513	0.7336
7	0.8602	0.7319	0.9359	0.8076
7	0.4523	0.2467	0.5280	0.3224
8	0.4391	0.5066	0.5148	0.5822
8	0.0773	0.3076	0.1530	0.3832
8	0.6316	0.8586	0.7072	0.9342
