0	0.6036	0.7105	0.6793	0.7862
0	0.7303	0.1135	0.7961	0.1793
0	0.5526	0.4424	0.6217	0.5115
1	0.4128	0.7993	0.5082	0.8947
1	0.0839	0.6036	0.2023	0.7220
1	0.0559	0.0954	0.1711	0.2105
2	0.1678	0.3257	0.2500	0.4079
2	0.5789	0.2385	0.7072	0.3668
2	0.2599	0.7911	0.3651	0.8964
3	0.7336	0.7730	0.8158	0.8553
3	0.1957	0.1694	0.2714	0.2451
3	0.8339	0.3026	0.9622	0.4309
4	0.6711	0.4688	0.7928	0.5905
4	0.3339	0.2533	0.4161	0.3355
4	0.3355	0.5230	0.4178	0.6053
5	0.3668	0.6562	0.4885	0.7780
5	0.8339	0.6201	0.9194	0.7056
5	0.0691	0.8339	0.1875	0.9523
6	0.4753	0.1102	0.5477	0.1826
6	0.3355	0.1168	0.4178	0.1990
6	0.7336	0.2648	0.8224	0.3536
7	0.0987	0.4556	0.1875	0.5444
7	0.8191	0.4803	0.9079	0.5691
7	0.4934	0.5888	0.5822	0.6776
8	0.8536	0.0674	0.9424	0.1562
8	0.4589	0.3043	0.5477	0.3931
8	0.8520	0.8306	0.9408	0.9194
