0	0.1480	0.5872	0.2204	0.6595
0	0.5773	0.0691	0.6497	0.1414
0	0.2730	0.4539	0.3684	0.5493
1	0.6464	0.4737	0.7516	0.5789
1	0.5345	0.2451	0.6234	0.3339
1	0.3257	0.1464	0.4211	0.2418
2	0.2714	0.2895	0.3668	0.3849
2	0.0444	0.4424	0.1530	0.5510
2	0.8125	0.3717	0.9079	0.4671
3	0.1283	0.7632	0.2533	0.8882
3	0.6645	0.8339	0.7336	0.9030
3	0.8454	0.8339	0.9375	0.9260
4	0.5740	0.6003	0.6891	0.7155
4	0.7895	0.1974	0.9178	0.3257
4	0.5280	0.3882	0.6332	0.4934
5	0.3257	0.6974	0.4211	0.7928
5	0.8339	0.5214	0.9194	0.6069
5	0.1086	0.2171	0.2237	0.3322
6	0.4095	0.5132	0.5181	0.6217
6	0.7385	0.0789	0.8043	0.1447
6	0.5148	0.8602	0.5839	0.9293
7	0.1793	0.0921	0.2484	0.1612
7	0.7484	0.6990	0.8174	0.7681
7	0.4194	0.3026	0.4885	0.3717
8	0.6809	0.2862	0.7500	0.3553
8	0.3832	0.8553	0.4523	0.9243
8	0.1760	0.3783	0.2451	0.4474
