0	0.2286	0.7928	0.3240	0.8882
0	0.4408	0.1135	0.5461	0.2188
0	0.0789	0.4786	0.2007	0.6003
1	0.2599	0.2500	0.3618	0.3520
1	0.0592	0.3520	0.1612	0.4539
1	0.5263	0.5888	0.6184	0.6809
2	0.7993	0.3816	0.8914	0.4737
2	0.6908	0.5987	0.7928	0.7007
2	0.5016	0.2829	0.5938	0.3750
3	0.6711	0.1513	0.7993	0.2796
3	0.7780	0.0576	0.8964	0.1760
3	0.7500	0.8273	0.8684	0.9457
4	0.4901	0.8273	0.5822	0.9194
4	0.3783	0.7484	0.4770	0.8470
4	0.2714	0.6645	0.3503	0.7434
5	0.8257	0.6875	0.9178	0.7796
5	0.3306	0.4737	0.4227	0.5658
5	0.5197	0.4589	0.6086	0.5477
6	0.1201	0.2171	0.2089	0.3059
6	0.6217	0.3322	0.7500	0.4605
6	0.6447	0.8059	0.7138	0.8750
7	0.1217	0.7368	0.1908	0.8059
7	0.2188	0.1201	0.2878	0.1891
7	0.0674	0.0740	0.1365	0.1431
8	0.8388	0.5493	0.9079	0.6184
8	0.5740	0.0658	0.6431	0.1349
8	0.8569	0.2089	0.9260	0.2780
