0	0.5707	0.0822	0.6727	0.1842
0	0.7681	0.5378	0.8569	0.6266
0	0.4622	0.7220	0.5839	0.8438
1	0.7188	0.0740	0.8174	0.1727
1	0.2089	0.4803	0.3240	0.5954
1	0.6743	0.8191	0.7796	0.9243
2	0.0954	0.4046	0.1842	0.4934
2	0.4243	0.3717	0.5000	0.4474
2	0.8174	0.2928	0.9030	0.3783
3	0.4375	0.2039	0.5296	0.2961
3	0.4457	0.4819	0.5740	0.6102
3	0.5822	0.5954	0.6480	0.6612
4	0.7155	0.3783	0.8372	0.5000
4	0.2993	0.1184	0.4046	0.2237
4	0.2829	0.7763	0.3947	0.8882
5	0.2878	0.6118	0.3799	0.7039
5	0.8043	0.7286	0.9095	0.8339
5	0.1217	0.6645	0.2467	0.7895
6	0.5905	0.2928	0.6957	0.3980
6	0.6793	0.7007	0.7582	0.7796
6	0.0938	0.2286	0.2220	0.3569
7	0.0773	0.0789	0.2056	0.2072
7	0.2516	0.3043	0.3799	0.4326
7	0.0905	0.8207	0.2188	0.9490
8	0.4178	0.0477	0.5461	0.1760
8	0.5954	0.4375	0.7237	0.5658
8	0.8306	0.1036	0.9589	0.2319
