0	0.4638	0.5888	0.5855	0.7105
0	0.2122	0.7911	0.3273	0.9062
0	0.1776	0.6151	0.2895	0.7270
1	0.3059	0.0954	0.4178	0.2072
1	0.7155	0.5477	0.8043	0.6365
1	0.5362	0.3586	0.6382	0.4605
2	0.2796	0.4868	0.3618	0.5691
2	0.6875	0.1760	0.7829	0.2714
2	0.8010	0.7352	0.8997	0.8339
3	0.0888	0.7599	0.1875	0.8586
3	0.3438	0.7303	0.4523	0.8388
3	0.3832	0.3717	0.4556	0.4441
4	0.0855	0.1711	0.1743	0.2599
4	0.5280	0.8257	0.6036	0.9013
4	0.6661	0.8388	0.7780	0.9507
5	0.8438	0.0789	0.9227	0.1579
5	0.5099	0.1250	0.6349	0.2500
5	0.1595	0.0477	0.2780	0.1661
6	0.0789	0.3503	0.1842	0.4556
6	0.7977	0.4161	0.9030	0.5214
6	0.8388	0.2533	0.9375	0.3520
7	0.4243	0.4786	0.5230	0.5773
7	0.2549	0.2270	0.3536	0.3257
7	0.6447	0.6694	0.7434	0.7681
8	0.4112	0.2204	0.5099	0.3191
8	0.8503	0.5707	0.9490	0.6694
8	0.6891	0.3257	0.7878	0.4243
