0	0.4523	0.0855	0.5444	0.1776
0	0.4161	0.7072	0.5444	0.8355
0	0.8569	0.5526	0.9424	0.6382
1	0.2138	0.3010	0.3026	0.3898
1	0.1217	0.1595	0.2270	0.2648
1	0.2352	0.7763	0.3635	0.9046
2	0.0641	0.4836	0.1760	0.5954
2	0.7089	0.2336	0.8372	0.3618
2	0.3536	0.2319	0.4227	0.3010
3	0.2664	0.5954	0.3816	0.7105
3	0.5707	0.4178	0.6365	0.4836
3	0.5592	0.5872	0.6283	0.6562
4	0.8421	0.1875	0.9474	0.2928
4	0.3602	0.3438	0.4688	0.4523
4	0.3421	0.4885	0.4243	0.5707
5	0.6793	0.1151	0.7582	0.1941
5	0.1579	0.6743	0.2632	0.7796
5	0.8010	0.3816	0.8898	0.4704
6	0.2451	0.1020	0.3536	0.2105
6	0.5280	0.2484	0.6003	0.3207
6	0.7303	0.5970	0.8092	0.6760
7	0.8141	0.7878	0.8931	0.8668
7	0.6414	0.7368	0.7204	0.8158
7	0.1184	0.8520	0.1974	0.9309
8	0.0839	0.3503	0.1628	0.4293
8	0.5263	0.8421	0.6053	0.9211
8	0.8224	0.0658	0.9013	0.1447
