0	0.3010	0.6678	0.4260	0.7928
0	0.5247	0.5888	0.6036	0.6678
0	0.6530	0.4030	0.7188	0.4688
1	0.1250	0.8388	0.2303	0.9441
1	0.4688	0.1414	0.5609	0.2336
1	0.3092	0.4490	0.4309	0.5707
2	0.8158	0.2220	0.8947	0.3010
2	0.7237	0.7664	0.8289	0.8717
2	0.7401	0.5082	0.8520	0.6201
3	0.1201	0.7089	0.2188	0.8076
3	0.5691	0.8010	0.6447	0.8766
3	0.8487	0.6414	0.9178	0.7105
4	0.0707	0.2516	0.1431	0.3240
4	0.1053	0.0559	0.2138	0.1645
4	0.1908	0.2615	0.3158	0.3865
5	0.6234	0.1102	0.7188	0.2056
5	0.3766	0.3010	0.4457	0.3701
5	0.0789	0.3997	0.1875	0.5082
6	0.4885	0.3766	0.5970	0.4852
6	0.5872	0.2418	0.6727	0.3273
6	0.2796	0.1332	0.3980	0.2516
7	0.8257	0.0658	0.9441	0.1842
7	0.4243	0.7336	0.5428	0.8520
7	0.1398	0.5559	0.2582	0.6743
8	0.2533	0.8388	0.3717	0.9572
8	0.7977	0.3503	0.9161	0.4688
8	0.6464	0.6398	0.7648	0.7582
