0	0.7961	0.7467	0.9013	0.8520
0	0.2648	0.4523	0.3832	0.5707
0	0.2336	0.2862	0.3421	0.3947
1	0.2368	0.5987	0.3421	0.7039
1	0.5641	0.1546	0.6562	0.2467
1	0.4868	0.3059	0.5888	0.4079
2	0.0641	0.3668	0.1464	0.4490
2	0.6612	0.3207	0.7697	0.4293
2	0.0740	0.1497	0.2023	0.2780
3	0.7385	0.4655	0.8405	0.5674
3	0.7615	0.1234	0.8470	0.2089
3	0.5773	0.4819	0.6530	0.5576
4	0.4934	0.8240	0.5592	0.8898
4	0.3651	0.3684	0.4408	0.4441
4	0.0921	0.5296	0.1776	0.6151
5	0.6793	0.8240	0.7582	0.9030
5	0.4030	0.5477	0.4951	0.6398
5	0.5526	0.6908	0.6217	0.7599
6	0.2007	0.7451	0.3059	0.8503
6	0.8454	0.3322	0.9211	0.4079
6	0.2944	0.8470	0.3964	0.9490
7	0.3158	0.0592	0.4178	0.1612
7	0.4507	0.0641	0.5526	0.1661
7	0.3405	0.7155	0.4424	0.8174
8	0.7220	0.6069	0.8240	0.7089
8	0.3536	0.1859	0.4556	0.2878
8	0.0493	0.6859	0.1513	0.7878
