0	0.3898	0.7599	0.4589	0.8289
0	0.1053	0.3076	0.2039	0.4062
0	0.4622	0.5082	0.5345	0.5806
1	0.1480	0.7286	0.2533	0.8339
1	0.6086	0.1530	0.6776	0.2220
1	0.7829	0.7714	0.8520	0.8405
2	0.7253	0.5839	0.8207	0.6793
2	0.8306	0.3964	0.9227	0.4885
2	0.3684	0.3059	0.4868	0.4243
3	0.3487	0.1645	0.4145	0.2303
3	0.0691	0.4803	0.1447	0.5559
3	0.5312	0.2977	0.6562	0.4227
4	0.5888	0.6250	0.6842	0.7204
4	0.2796	0.4901	0.3651	0.5757
4	0.0641	0.8388	0.1398	0.9145
5	0.4408	0.0740	0.5658	0.1990
5	0.6283	0.8503	0.7072	0.9293
5	0.7648	0.1020	0.8569	0.1941
6	0.1727	0.0625	0.2681	0.1579
6	0.4770	0.8257	0.5789	0.9276
6	0.2155	0.6086	0.3372	0.7303
7	0.6743	0.3059	0.7961	0.4276
7	0.7961	0.2500	0.9178	0.3717
7	0.5822	0.4424	0.7039	0.5641
8	0.0444	0.6020	0.1661	0.7237
8	0.0477	0.1332	0.1694	0.2549
8	0.2286	0.3092	0.3503	0.4309
