0	0.6760	0.8421	0.7878	0.9539
0	0.6168	0.6908	0.7122	0.7862
0	0.3306	0.1546	0.3997	0.2237
1	0.1974	0.5559	0.3026	0.6612
1	0.4572	0.0806	0.5230	0.1464
1	0.0757	0.1234	0.1974	0.2451
2	0.3684	0.4046	0.4770	0.5132
2	0.4441	0.2911	0.5197	0.3668
2	0.6036	0.1365	0.7089	0.2418
3	0.0609	0.3602	0.1826	0.4819
3	0.2089	0.8438	0.3109	0.9457
3	0.3783	0.5938	0.4868	0.7023
4	0.8026	0.1151	0.8849	0.1974
4	0.8470	0.7763	0.9391	0.8684
4	0.3421	0.7549	0.4079	0.8207
5	0.7812	0.5395	0.8964	0.6546
5	0.7697	0.4178	0.8520	0.5000
5	0.6694	0.3026	0.7648	0.3980
6	0.4885	0.4211	0.6168	0.5493
6	0.8043	0.2467	0.9293	0.3717
6	0.2188	0.2648	0.2878	0.3339
7	0.0938	0.7072	0.1628	0.7763
7	0.4819	0.8289	0.5510	0.8980
7	0.0757	0.8388	0.1447	0.9079
8	0.6661	0.5312	0.7352	0.6003
8	0.2336	0.4309	0.3026	0.5000
8	0.0674	0.5345	0.1365	0.6036
