0	0.2253	0.1530	0.3240	0.2516
0	0.1891	0.7961	0.2878	0.8947
0	0.8191	0.2829	0.9408	0.4046
1	0.2549	0.2928	0.3569	0.3947
1	0.1003	0.4128	0.1891	0.5016
1	0.8289	0.1020	0.9145	0.1875
2	0.7007	0.5082	0.7993	0.6069
2	0.3849	0.5214	0.5000	0.6365
2	0.4737	0.6513	0.5954	0.7730
3	0.5526	0.7928	0.6645	0.9046
3	0.7664	0.6480	0.8651	0.7467
3	0.0872	0.5740	0.1957	0.6826
4	0.6530	0.3618	0.7747	0.4836
4	0.8339	0.7697	0.9490	0.8849
4	0.3997	0.3158	0.4852	0.4013
5	0.1135	0.0789	0.1891	0.1546
5	0.2878	0.6316	0.4062	0.7500
5	0.4079	0.1447	0.4967	0.2336
6	0.6299	0.1299	0.7023	0.2023
6	0.2599	0.4375	0.3651	0.5428
6	0.5378	0.4342	0.6135	0.5099
7	0.3849	0.7977	0.4605	0.8734
7	0.8536	0.4803	0.9293	0.5559
7	0.0674	0.8602	0.1431	0.9359
8	0.7237	0.8240	0.7993	0.8997
8	0.1053	0.2549	0.1809	0.3306
8	0.5872	0.2632	0.6628	0.3388
