0	0.2385	0.2270	0.3372	0.3257
0	0.6678	0.8059	0.7401	0.8783
0	0.5641	0.4622	0.6497	0.5477
1	0.2780	0.7105	0.3734	0.8059
1	0.5296	0.7007	0.5954	0.7664
1	0.1217	0.1086	0.2237	0.2105
2	0.6859	0.1826	0.8010	0.2977
2	0.0872	0.4342	0.2155	0.5625
2	0.7878	0.3207	0.8602	0.3931
3	0.6826	0.5757	0.7714	0.6645
3	0.2780	0.5493	0.3832	0.6546
3	0.0625	0.8273	0.1447	0.9095
4	0.4934	0.1678	0.5888	0.2632
4	0.7928	0.5987	0.9178	0.7237
4	0.8174	0.7500	0.9359	0.8684
5	0.3734	0.3997	0.4951	0.5214
5	0.3487	0.8405	0.4671	0.9589
5	0.3618	0.2549	0.4803	0.3734
6	0.7944	0.4391	0.8931	0.5378
6	0.8174	0.0625	0.9062	0.1513
6	0.1431	0.6859	0.2451	0.7878
7	0.6168	0.0477	0.7188	0.1497
7	0.0641	0.2516	0.1661	0.3536
7	0.5148	0.3273	0.6168	0.4293
8	0.4424	0.5625	0.5444	0.6645
8	0.3487	0.1086	0.4507	0.2105
8	0.2385	0.4013	0.3405	0.5033
