0	0.0970	0.7862	0.2155	0.9046
0	0.5987	0.3898	0.6678	0.4589
0	0.3421	0.7516	0.4145	0.8240
1	0.5148	0.2516	0.6234	0.3602
1	0.6727	0.5609	0.7451	0.6332
1	0.8174	0.0905	0.8931	0.1661
2	0.3750	0.4243	0.4770	0.5263
2	0.4967	0.8191	0.5954	0.9178
2	0.7434	0.2418	0.8355	0.3339
3	0.2566	0.5625	0.3816	0.6875
3	0.5987	0.1431	0.6743	0.2188
3	0.1283	0.4852	0.2566	0.6135
4	0.2632	0.2961	0.3421	0.3750
4	0.8191	0.5789	0.9145	0.6743
4	0.2286	0.0674	0.3207	0.1595
5	0.4391	0.6020	0.5576	0.7204
5	0.7451	0.7632	0.8273	0.8454
5	0.3717	0.2467	0.5000	0.3750
6	0.0510	0.2039	0.1595	0.3125
6	0.5872	0.7220	0.6628	0.7977
6	0.8257	0.4194	0.9375	0.5312
7	0.1003	0.3306	0.2122	0.4424
7	0.0641	0.6497	0.1760	0.7615
7	0.3947	0.0839	0.5066	0.1957
8	0.4918	0.4737	0.6036	0.5855
8	0.0872	0.0526	0.1990	0.1645
8	0.6234	0.8257	0.7352	0.9375
